id,date,week,timeSlot,holiday,rrr,windSpeed,Vt6,Vt5,Vt4,Vt3,Vt2,Vt1,Vt
7472,26,6,272,1,0,3.6,25.01,34.63,37.04,37.87,39.43,33.79,34.81
7473,26,6,273,1,0,3.6,34.63,37.04,37.87,39.43,33.79,34.81,27.55
7474,26,6,274,1,0,3.6,37.04,37.87,39.43,33.79,34.81,27.55,33.44
7475,26,6,275,1,0,3.6,37.87,39.43,33.79,34.81,27.55,33.44,34.09
7476,26,6,276,1,0,3.6,39.43,33.79,34.81,27.55,33.44,34.09,35.37
7477,26,6,277,1,0,3.6,33.79,34.81,27.55,33.44,34.09,35.37,24.53
7478,26,6,278,1,0,3.6,34.81,27.55,33.44,34.09,35.37,24.53,42.33
7479,26,6,279,1,0,3.6,27.55,33.44,34.09,35.37,24.53,42.33,31.59
7480,26,6,280,1,0,3.6,33.44,34.09,35.37,24.53,42.33,31.59,38.96
7481,26,6,281,1,0,3.6,34.09,35.37,24.53,42.33,31.59,38.96,51
7482,26,6,282,1,0,3.6,35.37,24.53,42.33,31.59,38.96,51,33
7483,26,6,283,1,0,3.6,24.53,42.33,31.59,38.96,51,33,45.96
7484,26,6,284,1,0,3.6,42.33,31.59,38.96,51,33,45.96,38.51
7485,26,6,285,1,0,3.6,31.59,38.96,51,33,45.96,38.51,34.82
7486,26,6,286,1,0,3.6,38.96,51,33,45.96,38.51,34.82,36.23
7487,26,6,287,1,0,3.6,51,33,45.96,38.51,34.82,36.23,46.25
7488,26,6,288,1,0,3.6,33,45.96,38.51,34.82,36.23,46.25,44.78
7489,27,7,1,1,0,7.2,45.96,38.51,34.82,36.23,46.25,44.78,46.99
7490,27,7,2,1,0,7.2,38.51,34.82,36.23,46.25,44.78,46.99,48.09
7491,27,7,3,1,0,7.2,34.82,36.23,46.25,44.78,46.99,48.09,49.19
7492,27,7,4,1,0,7.2,36.23,46.25,44.78,46.99,48.09,49.19,43.49
7493,27,7,5,1,0,7.2,46.25,44.78,46.99,48.09,49.19,43.49,42.63
7494,27,7,6,1,0,7.2,44.78,46.99,48.09,49.19,43.49,42.63,41.21
7495,27,7,7,1,0,7.2,46.99,48.09,49.19,43.49,42.63,41.21,39.7
7496,27,7,8,1,0,7.2,48.09,49.19,43.49,42.63,41.21,39.7,47.2
7497,27,7,9,1,0,7.2,49.19,43.49,42.63,41.21,39.7,47.2,42.27
7498,27,7,10,1,0,7.2,43.49,42.63,41.21,39.7,47.2,42.27,44.98
7499,27,7,11,1,0,7.2,42.63,41.21,39.7,47.2,42.27,44.98,39.55
7500,27,7,12,1,0,7.2,41.21,39.7,47.2,42.27,44.98,39.55,27.43
7501,27,7,13,1,0,7.2,39.7,47.2,42.27,44.98,39.55,27.43,43.91
7502,27,7,14,1,0,7.2,47.2,42.27,44.98,39.55,27.43,43.91,51.89
7503,27,7,15,1,0,7.2,42.27,44.98,39.55,27.43,43.91,51.89,46.48
7504,27,7,16,1,0,7.2,44.98,39.55,27.43,43.91,51.89,46.48,41.06
7505,27,7,17,1,0,7.2,39.55,27.43,43.91,51.89,46.48,41.06,44.1
7506,27,7,18,1,0,7.2,27.43,43.91,51.89,46.48,41.06,44.1,42.35
7507,27,7,19,1,0,7.2,43.91,51.89,46.48,41.06,44.1,42.35,55.87
7508,27,7,20,1,0,7.2,51.89,46.48,41.06,44.1,42.35,55.87,37.44
7509,27,7,21,1,0,7.2,46.48,41.06,44.1,42.35,55.87,37.44,36.7
7510,27,7,22,1,0,7.2,41.06,44.1,42.35,55.87,37.44,36.7,46
7511,27,7,23,1,0,7.2,44.1,42.35,55.87,37.44,36.7,46,36.39
7512,27,7,24,1,0,7.2,42.35,55.87,37.44,36.7,46,36.39,50.1
7513,27,7,25,1,0,7.2,55.87,37.44,36.7,46,36.39,50.1,16.8
7514,27,7,26,1,0,7.2,37.44,36.7,46,36.39,50.1,16.8,44
7515,27,7,27,1,0,7.2,36.7,46,36.39,50.1,16.8,44,58.81
7516,27,7,28,1,0,7.2,46,36.39,50.1,16.8,44,58.81,47.39
7517,27,7,29,1,0,7.2,36.39,50.1,16.8,44,58.81,47.39,53.53
7518,27,7,30,1,0,7.2,50.1,16.8,44,58.81,47.39,53.53,38.22
7519,27,7,31,1,0,7.2,16.8,44,58.81,47.39,53.53,38.22,37.28
7520,27,7,32,1,0,7.2,44,58.81,47.39,53.53,38.22,37.28,36.33
7521,27,7,33,1,0,7.2,58.81,47.39,53.53,38.22,37.28,36.33,44.8
7522,27,7,34,1,0,7.2,47.39,53.53,38.22,37.28,36.33,44.8,49.6
7523,27,7,35,1,0,7.2,53.53,38.22,37.28,36.33,44.8,49.6,35.6
7524,27,7,36,1,0,7.2,38.22,37.28,36.33,44.8,49.6,35.6,44.2
7525,27,7,37,1,0,7.2,37.28,36.33,44.8,49.6,35.6,44.2,52.79
7526,27,7,38,1,0,7.2,36.33,44.8,49.6,35.6,44.2,52.79,46
7527,27,7,39,1,0,7.2,44.8,49.6,35.6,44.2,52.79,46,43.2
7528,27,7,40,1,0,7.2,49.6,35.6,44.2,52.79,46,43.2,46.79
7529,27,7,41,1,0,7.2,35.6,44.2,52.79,46,43.2,46.79,43.64
7530,27,7,42,1,0,7.2,44.2,52.79,46,43.2,46.79,43.64,40.5
7531,27,7,43,1,0,7.2,52.79,46,43.2,46.79,43.64,40.5,42.45
7532,27,7,44,1,0,7.2,46,43.2,46.79,43.64,40.5,42.45,48.23
7533,27,7,45,1,0,7.2,43.2,46.79,43.64,40.5,42.45,48.23,54.01
7534,27,7,46,1,0,7.2,46.79,43.64,40.5,42.45,48.23,54.01,50.63
7535,27,7,47,1,0,7.2,43.64,40.5,42.45,48.23,54.01,50.63,47.25
7536,27,7,48,1,0,7.2,40.5,42.45,48.23,54.01,50.63,47.25,44.98
7537,27,7,49,1,0,7.2,42.45,48.23,54.01,50.63,47.25,44.98,43.84
7538,27,7,50,1,0,7.2,48.23,54.01,50.63,47.25,44.98,43.84,43.27
7539,27,7,51,1,0,7.2,54.01,50.63,47.25,44.98,43.84,43.27,42.7
7540,27,7,52,1,0,7.2,50.63,47.25,44.98,43.84,43.27,42.7,22.33
7541,27,7,53,1,0,7.2,47.25,44.98,43.84,43.27,42.7,22.33,32.68
7542,27,7,54,1,0,7.2,44.98,43.84,43.27,42.7,22.33,32.68,42.6
7543,27,7,55,1,0,7.2,43.84,43.27,42.7,22.33,32.68,42.6,59.86
7544,27,7,56,1,0,7.2,43.27,42.7,22.33,32.68,42.6,59.86,60.53
7545,27,7,57,1,0,7.2,42.7,22.33,32.68,42.6,59.86,60.53,61.19
7546,27,7,58,1,0,7.2,22.33,32.68,42.6,59.86,60.53,61.19,48.8
7547,27,7,59,1,0,7.2,32.68,42.6,59.86,60.53,61.19,48.8,36.4
7548,27,7,60,1,0,7.2,42.6,59.86,60.53,61.19,48.8,36.4,61.22
7549,27,7,61,1,0,7.2,59.86,60.53,61.19,48.8,36.4,61.22,40
7550,27,7,62,1,0,7.2,60.53,61.19,48.8,36.4,61.22,40,39.35
7551,27,7,63,1,0,7.2,61.19,48.8,36.4,61.22,40,39.35,39.03
7552,27,7,64,1,0,7.2,48.8,36.4,61.22,40,39.35,39.03,38.7
7553,27,7,65,1,0,7.2,36.4,61.22,40,39.35,39.03,38.7,44.55
7554,27,7,66,1,0,7.2,61.22,40,39.35,39.03,38.7,44.55,47.47
7555,27,7,67,1,0,7.2,40,39.35,39.03,38.7,44.55,47.47,48.93
7556,27,7,68,1,0,7.2,39.35,39.03,38.7,44.55,47.47,48.93,49.66
7557,27,7,69,1,0,7.2,39.03,38.7,44.55,47.47,48.93,49.66,50.02
7558,27,7,70,1,0,7.2,38.7,44.55,47.47,48.93,49.66,50.02,50.39
7559,27,7,71,1,0,7.2,44.55,47.47,48.93,49.66,50.02,50.39,40.5
7560,27,7,72,1,0,7.2,47.47,48.93,49.66,50.02,50.39,40.5,39.47
7561,27,7,73,1,0,7.2,48.93,49.66,50.02,50.39,40.5,39.47,39.63
7562,27,7,74,1,0,7.2,49.66,50.02,50.39,40.5,39.47,39.63,39.78
7563,27,7,75,1,0,7.2,50.02,50.39,40.5,39.47,39.63,39.78,37.74
7564,27,7,76,1,0,7.2,50.39,40.5,39.47,39.63,39.78,37.74,36.72
7565,27,7,77,1,0,7.2,40.5,39.47,39.63,39.78,37.74,36.72,35.7
7566,27,7,78,1,0,7.2,39.47,39.63,39.78,37.74,36.72,35.7,42.45
7567,27,7,79,1,0,7.2,39.63,39.78,37.74,36.72,35.7,42.45,49.2
7568,27,7,80,1,0,7.2,39.78,37.74,36.72,35.7,42.45,49.2,46
7569,27,7,81,1,0,7.2,37.74,36.72,35.7,42.45,49.2,46,42.8
7570,27,7,82,1,0,7.2,36.72,35.7,42.45,49.2,46,42.8,43.6
7571,27,7,83,1,0,7.2,35.7,42.45,49.2,46,42.8,43.6,53.99
7572,27,7,84,1,0,7.2,42.45,49.2,46,42.8,43.6,53.99,49.79
7573,27,7,85,1,0,7.2,49.2,46,42.8,43.6,53.99,49.79,38.1
7574,27,7,86,1,0,7.2,46,42.8,43.6,53.99,49.79,38.1,44.6
7575,27,7,87,1,0,7.2,42.8,43.6,53.99,49.79,38.1,44.6,43.19
7576,27,7,88,1,0,7.2,43.6,53.99,49.79,38.1,44.6,43.19,42.1
7577,27,7,89,1,0,7.2,53.99,49.79,38.1,44.6,43.19,42.1,41.55
7578,27,7,90,1,0,7.2,49.79,38.1,44.6,43.19,42.1,41.55,41.27
7579,27,7,91,1,0,7.2,38.1,44.6,43.19,42.1,41.55,41.27,41
7580,27,7,92,1,0,7.2,44.6,43.19,42.1,41.55,41.27,41,45.5
7581,27,7,93,1,0,7.2,43.19,42.1,41.55,41.27,41,45.5,42.03
7582,27,7,94,1,0,7.2,42.1,41.55,41.27,41,45.5,42.03,41.42
7583,27,7,95,1,0,7.2,41.55,41.27,41,45.5,42.03,41.42,40.8
7584,27,7,96,1,0,7.2,41.27,41,45.5,42.03,41.42,40.8,55.1
7585,27,7,97,1,0,7.2,41,45.5,42.03,41.42,40.8,55.1,39.52
7586,27,7,98,1,0,7.2,45.5,42.03,41.42,40.8,55.1,39.52,40.92
7587,27,7,99,1,0,7.2,42.03,41.42,40.8,55.1,39.52,40.92,46.67
7588,27,7,100,1,0,7.2,41.42,40.8,55.1,39.52,40.92,46.67,40.95
7589,27,7,101,1,0,7.2,40.8,55.1,39.52,40.92,46.67,40.95,38.87
7590,27,7,102,1,0,7.2,55.1,39.52,40.92,46.67,40.95,38.87,41.47
7591,27,7,103,1,0,7.2,39.52,40.92,46.67,40.95,38.87,41.47,28.8
7592,27,7,104,1,0,7.2,40.92,46.67,40.95,38.87,41.47,28.8,46.26
7593,27,7,105,1,0,7.2,46.67,40.95,38.87,41.47,28.8,46.26,41.15
7594,27,7,106,1,0,7.2,40.95,38.87,41.47,28.8,46.26,41.15,43.33
7595,27,7,107,1,0,7.2,38.87,41.47,28.8,46.26,41.15,43.33,45.59
7596,27,7,108,1,0,7.2,41.47,28.8,46.26,41.15,43.33,45.59,45.53
7597,27,7,109,1,0,3.6,28.8,46.26,41.15,43.33,45.59,45.53,39.74
7598,27,7,110,1,0,3.6,46.26,41.15,43.33,45.59,45.53,39.74,39.5
7599,27,7,111,1,0,3.6,41.15,43.33,45.59,45.53,39.74,39.5,32.78
7600,27,7,112,1,0,3.6,43.33,45.59,45.53,39.74,39.5,32.78,39.4
7601,27,7,113,1,0,3.6,45.59,45.53,39.74,39.5,32.78,39.4,39.85
7602,27,7,114,1,0,3.6,45.53,39.74,39.5,32.78,39.4,39.85,36.79
7603,27,7,115,1,0,3.6,39.74,39.5,32.78,39.4,39.85,36.79,40.09
7604,27,7,116,1,0,3.6,39.5,32.78,39.4,39.85,36.79,40.09,37.23
7605,27,7,117,1,0,3.6,32.78,39.4,39.85,36.79,40.09,37.23,34
7606,27,7,118,1,0,3.6,39.4,39.85,36.79,40.09,37.23,34,46.48
7607,27,7,119,1,0,3.6,39.85,36.79,40.09,37.23,34,46.48,52.6
7608,27,7,120,1,0,3.6,36.79,40.09,37.23,34,46.48,52.6,39.87
7609,27,7,121,1,0,3.6,40.09,37.23,34,46.48,52.6,39.87,36.25
7610,27,7,122,1,0,3.6,37.23,34,46.48,52.6,39.87,36.25,37.94
7611,27,7,123,1,0,3.6,34,46.48,52.6,39.87,36.25,37.94,31.19
7612,27,7,124,1,0,3.6,46.48,52.6,39.87,36.25,37.94,31.19,34.04
7613,27,7,125,1,0,3.6,52.6,39.87,36.25,37.94,31.19,34.04,32.27
7614,27,7,126,1,0,3.6,39.87,36.25,37.94,31.19,34.04,32.27,35.33
7615,27,7,127,1,0,3.6,36.25,37.94,31.19,34.04,32.27,35.33,35.89
7616,27,7,128,1,0,3.6,37.94,31.19,34.04,32.27,35.33,35.89,38.88
7617,27,7,129,1,0,3.6,31.19,34.04,32.27,35.33,35.89,38.88,36.12
7618,27,7,130,1,0,3.6,34.04,32.27,35.33,35.89,38.88,36.12,31.7
7619,27,7,131,1,0,3.6,32.27,35.33,35.89,38.88,36.12,31.7,36.21
7620,27,7,132,1,0,3.6,35.33,35.89,38.88,36.12,31.7,36.21,36.64
7621,27,7,133,1,0,3.6,35.89,38.88,36.12,31.7,36.21,36.64,35.54
7622,27,7,134,1,0,3.6,38.88,36.12,31.7,36.21,36.64,35.54,42.88
7623,27,7,135,1,0,3.6,36.12,31.7,36.21,36.64,35.54,42.88,38.01
7624,27,7,136,1,0,3.6,31.7,36.21,36.64,35.54,42.88,38.01,36.99
7625,27,7,137,1,0,3.6,36.21,36.64,35.54,42.88,38.01,36.99,29.08
7626,27,7,138,1,0,3.6,36.64,35.54,42.88,38.01,36.99,29.08,34.89
7627,27,7,139,1,0,3.6,35.54,42.88,38.01,36.99,29.08,34.89,42.54
7628,27,7,140,1,0,3.6,42.88,38.01,36.99,29.08,34.89,42.54,40.35
7629,27,7,141,1,0,3.6,38.01,36.99,29.08,34.89,42.54,40.35,37.69
7630,27,7,142,1,0,3.6,36.99,29.08,34.89,42.54,40.35,37.69,39.66
7631,27,7,143,1,0,3.6,29.08,34.89,42.54,40.35,37.69,39.66,36.16
7632,27,7,144,1,0,3.6,34.89,42.54,40.35,37.69,39.66,36.16,37.58
7633,27,7,145,1,0,3.6,42.54,40.35,37.69,39.66,36.16,37.58,36.28
7634,27,7,146,1,0,3.6,40.35,37.69,39.66,36.16,37.58,36.28,37.07
7635,27,7,147,1,0,3.6,37.69,39.66,36.16,37.58,36.28,37.07,41.5
7636,27,7,148,1,0,3.6,39.66,36.16,37.58,36.28,37.07,41.5,39.39
7637,27,7,149,1,0,3.6,36.16,37.58,36.28,37.07,41.5,39.39,35.51
7638,27,7,150,1,0,3.6,37.58,36.28,37.07,41.5,39.39,35.51,39.72
7639,27,7,151,1,0,3.6,36.28,37.07,41.5,39.39,35.51,39.72,26.31
7640,27,7,152,1,0,3.6,37.07,41.5,39.39,35.51,39.72,26.31,44.88
7641,27,7,153,1,0,3.6,41.5,39.39,35.51,39.72,26.31,44.88,42
7642,27,7,154,1,0,3.6,39.39,35.51,39.72,26.31,44.88,42,35.36
7643,27,7,155,1,0,3.6,35.51,39.72,26.31,44.88,42,35.36,37.9
7644,27,7,156,1,0,3.6,39.72,26.31,44.88,42,35.36,37.9,38
7645,27,7,157,1,0,3.6,26.31,44.88,42,35.36,37.9,38,40.31
7646,27,7,158,1,0,3.6,44.88,42,35.36,37.9,38,40.31,35.99
7647,27,7,159,1,0,3.6,42,35.36,37.9,38,40.31,35.99,41.04
7648,27,7,160,1,0,3.6,35.36,37.9,38,40.31,35.99,41.04,36.29
7649,27,7,161,1,0,3.6,37.9,38,40.31,35.99,41.04,36.29,42.69
7650,27,7,162,1,0,3.6,38,40.31,35.99,41.04,36.29,42.69,41.96
7651,27,7,163,1,0,3.6,40.31,35.99,41.04,36.29,42.69,41.96,31.43
7652,27,7,164,1,0,3.6,35.99,41.04,36.29,42.69,41.96,31.43,34.69
7653,27,7,165,1,0,3.6,41.04,36.29,42.69,41.96,31.43,34.69,31.11
7654,27,7,166,1,0,3.6,36.29,42.69,41.96,31.43,34.69,31.11,39.44
7655,27,7,167,1,0,3.6,42.69,41.96,31.43,34.69,31.11,39.44,33.24
7656,27,7,168,1,0,3.6,41.96,31.43,34.69,31.11,39.44,33.24,37.49
7657,27,7,169,1,0,3.6,31.43,34.69,31.11,39.44,33.24,37.49,40.52
7658,27,7,170,1,0,3.6,34.69,31.11,39.44,33.24,37.49,40.52,42.52
7659,27,7,171,1,0,3.6,31.11,39.44,33.24,37.49,40.52,42.52,37.12
7660,27,7,172,1,0,3.6,39.44,33.24,37.49,40.52,42.52,37.12,37.67
7661,27,7,173,1,0,3.6,33.24,37.49,40.52,42.52,37.12,37.67,34.51
7662,27,7,174,1,0,3.6,37.49,40.52,42.52,37.12,37.67,34.51,25.09
7663,27,7,175,1,0,3.6,40.52,42.52,37.12,37.67,34.51,25.09,31.37
7664,27,7,176,1,0,3.6,42.52,37.12,37.67,34.51,25.09,31.37,33.06
7665,27,7,177,1,0,3.6,37.12,37.67,34.51,25.09,31.37,33.06,35.08
7666,27,7,178,1,0,3.6,37.67,34.51,25.09,31.37,33.06,35.08,35.19
7667,27,7,179,1,0,3.6,34.51,25.09,31.37,33.06,35.08,35.19,37.18
7668,27,7,180,1,0,3.6,25.09,31.37,33.06,35.08,35.19,37.18,35.4
7669,27,7,181,1,0,3.6,31.37,33.06,35.08,35.19,37.18,35.4,31.27
7670,27,7,182,1,0,3.6,33.06,35.08,35.19,37.18,35.4,31.27,30.29
7671,27,7,183,1,0,3.6,35.08,35.19,37.18,35.4,31.27,30.29,43.6
7672,27,7,184,1,0,3.6,35.19,37.18,35.4,31.27,30.29,43.6,35.77
7673,27,7,185,1,0,3.6,37.18,35.4,31.27,30.29,43.6,35.77,39.72
7674,27,7,186,1,0,3.6,35.4,31.27,30.29,43.6,35.77,39.72,31.56
7675,27,7,187,1,0,3.6,31.27,30.29,43.6,35.77,39.72,31.56,41.31
7676,27,7,188,1,0,3.6,30.29,43.6,35.77,39.72,31.56,41.31,37.8
7677,27,7,189,1,0,3.6,43.6,35.77,39.72,31.56,41.31,37.8,37.86
7678,27,7,190,1,0,3.6,35.77,39.72,31.56,41.31,37.8,37.86,27.84
7679,27,7,191,1,0,3.6,39.72,31.56,41.31,37.8,37.86,27.84,41.1
7680,27,7,192,1,0,3.6,31.56,41.31,37.8,37.86,27.84,41.1,37.24
7681,27,7,193,1,0,3.6,41.31,37.8,37.86,27.84,41.1,37.24,37.25
7682,27,7,194,1,0,3.6,37.8,37.86,27.84,41.1,37.24,37.25,34.63
7683,27,7,195,1,0,3.6,37.86,27.84,41.1,37.24,37.25,34.63,42.45
7684,27,7,196,1,0,3.6,27.84,41.1,37.24,37.25,34.63,42.45,35.09
7685,27,7,197,1,0,3.6,41.1,37.24,37.25,34.63,42.45,35.09,35.81
7686,27,7,198,1,0,3.6,37.24,37.25,34.63,42.45,35.09,35.81,25.16
7687,27,7,199,1,0,3.6,37.25,34.63,42.45,35.09,35.81,25.16,33.45
7688,27,7,200,1,0,3.6,34.63,42.45,35.09,35.81,25.16,33.45,25.87
7689,27,7,201,1,0,3.6,42.45,35.09,35.81,25.16,33.45,25.87,29.25
7690,27,7,202,1,0,3.6,35.09,35.81,25.16,33.45,25.87,29.25,40
7691,27,7,203,1,0,3.6,35.81,25.16,33.45,25.87,29.25,40,33.46
7692,27,7,204,1,0,3.6,25.16,33.45,25.87,29.25,40,33.46,27.9
7693,27,7,205,1,0,3.6,33.45,25.87,29.25,40,33.46,27.9,33.64
7694,27,7,206,1,0,3.6,25.87,29.25,40,33.46,27.9,33.64,25.4
7695,27,7,207,1,0,3.6,29.25,40,33.46,27.9,33.64,25.4,27.29
7696,27,7,208,1,0,3.6,40,33.46,27.9,33.64,25.4,27.29,26.91
7697,27,7,209,1,0,3.6,33.46,27.9,33.64,25.4,27.29,26.91,33.66
7698,27,7,210,1,0,3.6,27.9,33.64,25.4,27.29,26.91,33.66,32.74
7699,27,7,211,1,0,3.6,33.64,25.4,27.29,26.91,33.66,32.74,33.62
7700,27,7,212,1,0,3.6,25.4,27.29,26.91,33.66,32.74,33.62,34.26
7701,27,7,213,1,0,3.6,27.29,26.91,33.66,32.74,33.62,34.26,36.87
7702,27,7,214,1,0,3.6,26.91,33.66,32.74,33.62,34.26,36.87,33.94
7703,27,7,215,1,0,3.6,33.66,32.74,33.62,34.26,36.87,33.94,32.35
7704,27,7,216,1,0,3.6,32.74,33.62,34.26,36.87,33.94,32.35,37.9
7705,27,7,217,1,0,3.6,33.62,34.26,36.87,33.94,32.35,37.9,34.14
7706,27,7,218,1,0,3.6,34.26,36.87,33.94,32.35,37.9,34.14,38.64
7707,27,7,219,1,0,3.6,36.87,33.94,32.35,37.9,34.14,38.64,34.43
7708,27,7,220,1,0,3.6,33.94,32.35,37.9,34.14,38.64,34.43,35.07
7709,27,7,221,1,0,3.6,32.35,37.9,34.14,38.64,34.43,35.07,35.84
7710,27,7,222,1,0,3.6,37.9,34.14,38.64,34.43,35.07,35.84,33.67
7711,27,7,223,1,0,3.6,34.14,38.64,34.43,35.07,35.84,33.67,33.85
7712,27,7,224,1,0,3.6,38.64,34.43,35.07,35.84,33.67,33.85,31.15
7713,27,7,225,1,0,3.6,34.43,35.07,35.84,33.67,33.85,31.15,32.71
7714,27,7,226,1,0,3.6,35.07,35.84,33.67,33.85,31.15,32.71,32.13
7715,27,7,227,1,0,3.6,35.84,33.67,33.85,31.15,32.71,32.13,27.99
7716,27,7,228,1,0,3.6,33.67,33.85,31.15,32.71,32.13,27.99,31.76
7717,27,7,229,1,0,3.6,33.85,31.15,32.71,32.13,27.99,31.76,33.96
7718,27,7,230,1,0,3.6,31.15,32.71,32.13,27.99,31.76,33.96,26.5
7719,27,7,231,1,0,3.6,32.71,32.13,27.99,31.76,33.96,26.5,31.23
7720,27,7,232,1,0,3.6,32.13,27.99,31.76,33.96,26.5,31.23,31.01
7721,27,7,233,1,0,3.6,27.99,31.76,33.96,26.5,31.23,31.01,29.39
7722,27,7,234,1,0,3.6,31.76,33.96,26.5,31.23,31.01,29.39,37.04
7723,27,7,235,1,0,3.6,33.96,26.5,31.23,31.01,29.39,37.04,25.34
7724,27,7,236,1,0,3.6,26.5,31.23,31.01,29.39,37.04,25.34,28.65
7725,27,7,237,1,0,3.6,31.23,31.01,29.39,37.04,25.34,28.65,35.98
7726,27,7,238,1,0,3.6,31.01,29.39,37.04,25.34,28.65,35.98,29.32
7727,27,7,239,1,0,3.6,29.39,37.04,25.34,28.65,35.98,29.32,41.67
7728,27,7,240,1,0,3.6,37.04,25.34,28.65,35.98,29.32,41.67,39.82
7729,27,7,241,1,0,3.6,25.34,28.65,35.98,29.32,41.67,39.82,37.79
7730,27,7,242,1,0,3.6,28.65,35.98,29.32,41.67,39.82,37.79,31.14
7731,27,7,243,1,0,3.6,35.98,29.32,41.67,39.82,37.79,31.14,26.85
7732,27,7,244,1,0,3.6,29.32,41.67,39.82,37.79,31.14,26.85,36.21
7733,27,7,245,1,0,3.6,41.67,39.82,37.79,31.14,26.85,36.21,34.84
7734,27,7,246,1,0,3.6,39.82,37.79,31.14,26.85,36.21,34.84,47.12
7735,27,7,247,1,0,3.6,37.79,31.14,26.85,36.21,34.84,47.12,32.54
7736,27,7,248,1,0,3.6,31.14,26.85,36.21,34.84,47.12,32.54,38.13
7737,27,7,249,1,0,3.6,26.85,36.21,34.84,47.12,32.54,38.13,31.34
7738,27,7,250,1,0,3.6,36.21,34.84,47.12,32.54,38.13,31.34,34.91
7739,27,7,251,1,0,3.6,34.84,47.12,32.54,38.13,31.34,34.91,35.89
7740,27,7,252,1,0,3.6,47.12,32.54,38.13,31.34,34.91,35.89,38.23
7741,27,7,253,1,0,3.6,32.54,38.13,31.34,34.91,35.89,38.23,37.06
7742,27,7,254,1,0,3.6,38.13,31.34,34.91,35.89,38.23,37.06,32.42
7743,27,7,255,1,0,3.6,31.34,34.91,35.89,38.23,37.06,32.42,33.83
7744,27,7,256,1,0,3.6,34.91,35.89,38.23,37.06,32.42,33.83,26.49
7745,27,7,257,1,0,3.6,35.89,38.23,37.06,32.42,33.83,26.49,25.61
7746,27,7,258,1,0,3.6,38.23,37.06,32.42,33.83,26.49,25.61,37.93
7747,27,7,259,1,0,3.6,37.06,32.42,33.83,26.49,25.61,37.93,38.9
7748,27,7,260,1,0,3.6,32.42,33.83,26.49,25.61,37.93,38.9,36.12
7749,27,7,261,1,0,3.6,33.83,26.49,25.61,37.93,38.9,36.12,30.75
7750,27,7,262,1,0,3.6,26.49,25.61,37.93,38.9,36.12,30.75,29.66
7751,27,7,263,1,0,3.6,25.61,37.93,38.9,36.12,30.75,29.66,42.24
7752,27,7,264,1,0,3.6,37.93,38.9,36.12,30.75,29.66,42.24,36.07
7753,27,7,265,1,0,3.6,38.9,36.12,30.75,29.66,42.24,36.07,35.66
7754,27,7,266,1,0,3.6,36.12,30.75,29.66,42.24,36.07,35.66,36.96
7755,27,7,267,1,0,3.6,30.75,29.66,42.24,36.07,35.66,36.96,27.91
7756,27,7,268,1,0,3.6,29.66,42.24,36.07,35.66,36.96,27.91,29.27
7757,27,7,269,1,0,3.6,42.24,36.07,35.66,36.96,27.91,29.27,29.83
7758,27,7,270,1,0,3.6,36.07,35.66,36.96,27.91,29.27,29.83,33.97
7759,27,7,271,1,0,3.6,35.66,36.96,27.91,29.27,29.83,33.97,38.77
7760,27,7,272,1,0,3.6,36.96,27.91,29.27,29.83,33.97,38.77,43.97
7761,27,7,273,1,0,3.6,27.91,29.27,29.83,33.97,38.77,43.97,43.57
7762,27,7,274,1,0,3.6,29.27,29.83,33.97,38.77,43.97,43.57,35.59
7763,27,7,275,1,0,3.6,29.83,33.97,38.77,43.97,43.57,35.59,36.38
7764,27,7,276,1,0,3.6,33.97,38.77,43.97,43.57,35.59,36.38,36.98
7765,27,7,277,1,0,3.6,38.77,43.97,43.57,35.59,36.38,36.98,33.17
7766,27,7,278,1,0,3.6,43.97,43.57,35.59,36.38,36.98,33.17,32.15
7767,27,7,279,1,0,3.6,43.57,35.59,36.38,36.98,33.17,32.15,40.17
7768,27,7,280,1,0,3.6,35.59,36.38,36.98,33.17,32.15,40.17,38.04
7769,27,7,281,1,0,3.6,36.38,36.98,33.17,32.15,40.17,38.04,37.57
7770,27,7,282,1,0,3.6,36.98,33.17,32.15,40.17,38.04,37.57,41.99
7771,27,7,283,1,0,3.6,33.17,32.15,40.17,38.04,37.57,41.99,43.28
7772,27,7,284,1,0,3.6,32.15,40.17,38.04,37.57,41.99,43.28,47.61
7773,27,7,285,1,0,3.6,40.17,38.04,37.57,41.99,43.28,47.61,44.95
7774,27,7,286,1,0,3.6,38.04,37.57,41.99,43.28,47.61,44.95,43.14
7775,27,7,287,1,0,3.6,37.57,41.99,43.28,47.61,44.95,43.14,41.29
7776,27,7,288,1,0,3.6,41.99,43.28,47.61,44.95,43.14,41.29,43.64
7777,28,1,1,0,0,3.6,43.28,47.61,44.95,43.14,41.29,43.64,47.62
7778,28,1,2,0,0,3.6,47.61,44.95,43.14,41.29,43.64,47.62,49.6
7779,28,1,3,0,0,3.6,44.95,43.14,41.29,43.64,47.62,49.6,51.59
7780,28,1,4,0,0,3.6,43.14,41.29,43.64,47.62,49.6,51.59,37.93
7781,28,1,5,0,0,3.6,41.29,43.64,47.62,49.6,51.59,37.93,46
7782,28,1,6,0,0,3.6,43.64,47.62,49.6,51.59,37.93,46,42.4
7783,28,1,7,0,0,3.6,47.62,49.6,51.59,37.93,46,42.4,44.81
7784,28,1,8,0,0,3.6,49.6,51.59,37.93,46,42.4,44.81,46.05
